imdbId,titleType,primaryTitle,originalTitle,startYear,runtimeMinutes
163187,movie,Runaway Bride,Runaway Bride,1999,116
162830,movie,Twin Falls Idaho,Twin Falls Idaho,1999,111
49406,movie,The Killing,The Killing,1956,84
48254,movie,Killer's Kiss,Killer's Kiss,1955,67
54331,movie,Spartacus,Spartacus,1960,197
56193,movie,Lolita,Lolita,1962,153
72684,movie,Barry Lyndon,Barry Lyndon,1975,185
53198,movie,The 400 Blows,Les quatre cents coups,1959,99
55032,movie,Jules and Jim,Jules et Jim,1962,105
96378,movie,Vibes,Vibes,1988,99
91557,movie,The Mosquito Coast,The Mosquito Coast,1986,117
91129,movie,The Golden Child,The Golden Child,1986,94
90774,movie,Brighton Beach Memoirs,Brighton Beach Memoirs,1986,108
92585,movie,Assassination,Assassination,1987,88
90886,movie,Crimes of the Heart,Crimes of the Heart,1986,105
88939,movie,The Color Purple,The Color Purple,1985,154
91343,movie,The Kindred,The Kindred,1987,93
91637,movie,No Mercy,No Mercy,1986,106
92068,movie,Ménage,Tenue de soirée,1986,84
91613,movie,Native Son,Native Son,1986,111
91699,movie,Otello,Otello,1986,118
91530,movie,The Mission,The Mission,1986,125
91419,movie,Little Shop of Horrors,Little Shop of Horrors,1986,94
54033,movie,The Little Shop of Horrors,The Little Shop of Horrors,1960,72
92534,movie,Allan Quatermain and the Lost City of Gold,Allan Quatermain and the Lost City of Gold,1986,99
91554,movie,The Morning After,The Morning After,1986,103
93818,movie,Radio Days,Radio Days,1987,88
93051,movie,From the Hip,From the Hip,1987,111
93690,movie,Outrageous Fortune,Outrageous Fortune,1987,99
92850,movie,Deadtime Stories,Deadtime Stories,1986,93
83967,movie,Frances,Frances,1982,140
144168,movie,Dick,Dick,1999,94
129167,movie,The Iron Giant,The Iron Giant,1999,86
167404,movie,The Sixth Sense,The Sixth Sense,1999,107
155267,movie,The Thomas Crown Affair,The Thomas Crown Affair,1999,113
63688,movie,The Thomas Crown Affair,The Thomas Crown Affair,1968,102
122515,movie,The Acid House,The Acid House,1998,111
168449,movie,The Adventures of Sebastian Cole,The Adventures of Sebastian Cole,1998,99
138946,movie,The Yards,The Yards,2000,115
131325,movie,Bowfinger,Bowfinger,1999,97
120620,movie,Brokedown Palace,Brokedown Palace,1999,100
165710,movie,Detroit Rock City,Detroit Rock City,1999,95
168987,movie,Better Than Chocolate,Better Than Chocolate,1999,101
138487,movie,Head On,Head On,1998,104
77663,movie,Heaven Can Wait,Heaven Can Wait,1978,101
55304,movie,The Pit and the Pendulum,The Pit and the Pendulum,1961,80
58333,movie,The Masque of the Red Death,The Masque of the Red Death,1964,89
91178,movie,Haunted Honeymoon,Haunted Honeymoon,1986,82
88889,movie,Cat's Eye,Cat's Eye,1985,94
66765,movie,And Now for Something Completely Different,And Now for Something Completely Different,1971,88
77394,movie,Damien: Omen II,Damien: Omen II,1978,107
82377,movie,The Final Conflict,The Final Conflict,1981,108
80339,movie,Airplane!,Airplane!,1980,88
83530,movie,Airplane II: The Sequel,Airplane II: The Sequel,1982,85
118604,movie,An American Werewolf in Paris,An American Werewolf in Paris,1997,98
89670,movie,National Lampoon's European Vacation,National Lampoon's European Vacation,1985,95
85995,movie,National Lampoon's Vacation,National Lampoon's Vacation,1983,98
95188,movie,Funny Farm,Funny Farm,1988,101
94737,movie,Big,Big,1988,104
100419,movie,Problem Child,Problem Child,1990,81
102719,movie,Problem Child 2,Problem Child 2,1991,90
104740,movie,Little Nemo: Adventures in Slumberland,Little Nemo,1989,85
119843,movie,Oscar and Lucinda,Oscar and Lucinda,1997,132
96244,movie,Tequila Sunrise,Tequila Sunrise,1988,115
107798,movie,The Pelican Brief,The Pelican Brief,1993,141
85334,movie,A Christmas Story,A Christmas Story,1983,93
130121,movie,Mickey Blue Eyes,Mickey Blue Eyes,1999,102
133046,movie,Teaching Mrs. Tingle,Teaching Mrs. Tingle,1999,96
176269,movie,Universal Soldier: The Return,Universal Soldier: The Return,1999,83
105698,movie,Universal Soldier,Universal Soldier,1992,102
156887,movie,Perfect Blue,Pâfekuto burû,1997,81
160401,movie,In Too Deep,In Too Deep,1999,95
181833,movie,The Source,The Source: The Story of the Beats and the Beat Generation,1999,88
91278,movie,Iron Eagle,Iron Eagle,1986,117
95382,movie,Iron Eagle II,Iron Eagle II,1988,105
103617,movie,Aces: Iron Eagle III,Aces: Iron Eagle III,1992,98
113438,movie,Iron Eagle on the Attack,Iron Eagle IV,1995,96
73802,movie,Three Days of the Condor,Three Days of the Condor,1975,117
58175,movie,Hamlet,Hamlet,1964,191
104839,movie,Medicine Man,Medicine Man,1992,106
181733,movie,On the Ropes,On the Ropes,1999,94
120657,movie,The 13th Warrior,The 13th Warrior,1999,102
138304,movie,The Astronaut's Wife,The Astronaut's Wife,1999,109
160236,movie,Dudley Do-Right,Dudley Do-Right,1999,77
164108,movie,The Muse,The Muse,1999,97
163579,movie,Chill Factor,Chill Factor,1999,102
125971,movie,Outside Providence,Outside Providence,1999,96
126810,movie,Bedrooms and Hallways,Bedrooms and Hallways,1998,92
157183,movie,West Beirut,West Beyrouth (À l'abri les enfants),1998,105
145531,movie,Stigmata,Stigmata,1999,103
164181,movie,Stir of Echoes,Stir of Echoes,1999,99
118843,movie,"Black Cat, White Cat","Crna macka, beli macor",1998,127
151582,movie,The Minus Man,The Minus Man,1999,111
97050,movie,The Adventures of Milo and Otis,Koneko monogatari,1986,90
31762,movie,Only Angels Have Wings,Only Angels Have Wings,1939,121
45251,movie,Othello,The Tragedy of Othello: The Moor of Venice,1951,90
88146,movie,A Soldier's Story,A Soldier's Story,1984,101
59297,movie,I Saw What You Did,I Saw What You Did,1965,82
63823,movie,Yellow Submarine,Yellow Submarine,1968,88
169547,movie,American Beauty,American Beauty,1999,122
88178,movie,Stop Making Sense,Stop Making Sense,1984,88
181316,movie,Blue Streak,Blue Streak,1999,93
126916,movie,For Love of the Game,For Love of the Game,1999,137
80491,movie,Caligula,Caligola,1979,156
58182,movie,A Hard Day's Night,A Hard Day's Night,1964,87
173390,movie,Sugar Town,Sugar Town,1999,92
77280,movie,The Buddy Holly Story,The Buddy Holly Story,1978,114
89175,movie,Fright Night,Fright Night,1985,106
97390,movie,Fright Night Part 2,Fright Night Part 2,1988,104
61385,movie,Barefoot in the Park,Barefoot in the Park,1967,106
68473,movie,Deliverance,Deliverance,1972,109
82348,movie,Excalibur,Excalibur,1981,140
50814,movie,The Pajama Game,The Pajama Game,1957,101
108185,movie,Sommersby,Sommersby,1993,114
111419,movie,Thumbelina,Thumbelina,1994,86
73812,movie,Tommy,Tommy,1975,111
82511,movie,Hell Night,Hell Night,1981,101
99558,movie,Operation Condor,Fei ying gai wak,1991,106
91431,movie,Armour of God,Lung hing foo dai,1986,88
150377,movie,Double Jeopardy,Double Jeopardy,1999,105
120716,movie,Jakob the Liar,Jakob the Liar,1999,120
140397,movie,Mumford,Mumford,1999,112
129884,movie,Dog Park,Dog Park,1998,91
160338,movie,Guinevere,Guinevere,1999,104
159421,movie,The Adventures of Elmo in Grouchland,The Adventures of Elmo in Grouchland,1999,73
168172,movie,Simon Sez,Simon Sez,1999,85
164114,movie,Drive Me Crazy,Drive Me Crazy,1999,91
134618,movie,"Mystery, Alaska","Mystery, Alaska",1999,119
120188,movie,Three Kings,Three Kings,1999,114
162360,movie,"Happy, Texas","Happy, Texas",1999,98
133122,movie,New Rose Hotel,New Rose Hotel,1998,93
134033,movie,Plunkett & Macleane,Plunkett & Macleane,1999,99
194314,movie,Romance,Romance,1999,84
60095,movie,Alvarez Kelly,Alvarez Kelly,1966,116
87188,movie,The Ship Sails On,E la nave va,1983,132
106664,movie,The Dark Half,The Dark Half,1993,122
31397,movie,Gulliver's Travels,Gulliver's Travels,1939,76
95652,movie,Monkey Shines,Monkey Shines,1988,113
79714,movie,Phantasm,Phantasm,1979,89
86154,movie,Psycho II,Psycho II,1983,113
91799,movie,Psycho III,Psycho III,1986,93
56443,movie,Sanjuro,Tsubaki Sanjûrô,1962,96
156934,movie,Random Hearts,Random Hearts,1999,133
167427,movie,Superstar,Superstar,1999,81
171804,movie,Boys Don't Cry,Boys Don't Cry,1999,118
165854,movie,The Limey,The Limey,1999,89
86200,movie,Risky Business,Risky Business,1983,99
100802,movie,Total Recall,Total Recall,1990,113
82089,movie,Body Heat,Body Heat,1981,113
91042,movie,Ferris Bueller's Day Off,Ferris Bueller's Day Off,1986,103
86617,movie,The Year of Living Dangerously,The Year of Living Dangerously,1982,115
68699,movie,High Plains Drifter,High Plains Drifter,1973,105
61747,movie,Hang 'Em High,Hang 'Em High,1968,114
80179,movie,Drunken Master,Zui quan,1978,111
65571,movie,The Conformist,Il conformista,1970,113
95270,movie,Hairspray,Hairspray,1988,92
37558,movie,Brief Encounter,Brief Encounter,1945,86
87980,movie,The Razor's Edge,The Razor's Edge,1984,128
82979,movie,Reds,Reds,1981,195
176093,movie,Return with Honor,Return with Honor,1998,101
97223,movie,Time of the Gypsies,Dom za vesanje,1988,142
77405,movie,Days of Heaven,Days of Heaven,1978,94
33804,movie,The Lady Eve,The Lady Eve,1941,94
34240,movie,Sullivan's Travels,Sullivan's Travels,1941,90
35169,movie,The Palm Beach Story,The Palm Beach Story,1942,88
46126,movie,Niagara,Niagara,1953,92
38559,movie,Gilda,Gilda,1946,110
52225,movie,South Pacific,South Pacific,1958,157
85549,movie,Flashdance,Flashdance,1983,95
104507,movie,Indochine,Indochine,1992,160
61578,movie,The Dirty Dozen,The Dirty Dozen,1967,150
59260,movie,Help!,Help!,1965,92
58150,movie,Goldfinger,Goldfinger,1964,110
57076,movie,From Russia with Love,From Russia with Love,1963,115
55928,movie,Dr. No,Dr. No,1962,110
80453,movie,The Blue Lagoon,The Blue Lagoon,1980,104
58461,movie,A Fistful of Dollars,Per un pugno di dollari,1964,99
119256,movie,Hard Eight,Sydney,1996,102
104431,movie,Home Alone 2: Lost in New York,Home Alone 2: Lost in New York,1992,120
94008,movie,Someone to Watch Over Me,Someone to Watch Over Me,1987,106
137523,movie,Fight Club,Fight Club,1999,139
160916,movie,The Story of Us,The Story of Us,1999,95
119114,movie,Fever Pitch,Fever Pitch,1997,102
192194,movie,Julien Donkey-Boy,Julien Donkey-Boy,1999,94
203408,movie,The Omega Code,The Omega Code,1999,100
166896,movie,The Straight Story,The Straight Story,1999,112
48977,movie,The Bad Seed,The Bad Seed,1956,129
81633,movie,Time Bandits,Time Bandits,1981,116
61138,movie,A Man and a Woman,Un homme et une femme,1966,102
83946,movie,Fitzcarraldo,Fitzcarraldo,1982,158
78754,movie,All That Jazz,All That Jazz,1979,123
93206,movie,Red Sorghum,Hong gao liang,1988,91
97123,movie,Crimes and Misdemeanors,Crimes and Misdemeanors,1989,104
200469,movie,Bats,Bats,1999,91
168501,movie,The Best Man,The Best Man,1999,120
163988,movie,Bringing Out the Dead,Bringing Out the Dead,1999,121
142201,movie,Crazy in Alabama,Crazy in Alabama,1999,111
144640,movie,Three to Tango,Three to Tango,1999,98
172627,movie,Body Shots,Body Shots,1999,106
99710,movie,The Guardian,The Guardian,1990,92
59319,movie,The Ipcress File,The Ipcress File,1965,109
67527,movie,On Any Sunday,On Any Sunday,1971,96
93870,movie,RoboCop,RoboCop,1987,102
100502,movie,RoboCop 2,RoboCop 2,1990,117
96438,movie,Who Framed Roger Rabbit,Who Framed Roger Rabbit,1988,104
81150,movie,Melvin and Howard,Melvin and Howard,1980,95
82398,movie,For Your Eyes Only,For Your Eyes Only,1981,127
97742,movie,Licence to Kill,Licence to Kill,1989,133
70328,movie,Live and Let Die,Live and Let Die,1973,121
91829,movie,Rawhead Rex,Rawhead Rex,1986,89
59800,movie,Thunderball,Thunderball,1965,130
185371,movie,House on Haunted Hill,House on Haunted Hill,1999,93
166943,movie,Music of the Heart,Music of the Heart,1999,124
120601,movie,Being John Malkovich,Being John Malkovich,1999,113
119698,movie,Princess Mononoke,Mononoke-hime,1997,134
200849,movie,My Best Fiend,Mein liebster Feind - Klaus Kinski,1999,95
170705,movie,Train of Life,Train de vie,1998,103
120596,movie,The Bachelor,The Bachelor,1999,101
145681,movie,The Bone Collector,The Bone Collector,1999,118
140352,movie,The Insider,The Insider,1999,157
181288,movie,American Movie,American Movie,1999,107
156729,movie,Last Night,Last Night,1998,95
200071,movie,Rosetta,Rosetta,1999,95
65088,movie,"They Shoot Horses, Don't They?","They Shoot Horses, Don't They?",1969,129
99180,movie,Bride of Re-Animator,Bride of Re-Animator,1990,96
82121,movie,Bustin' Loose,Bustin' Loose,1981,94
77355,movie,Coma,Coma,1978,113
83767,movie,Creepshow,Creepshow,1982,120
92796,movie,Creepshow 2,Creepshow 2,1987,92
89885,movie,Re-Animator,Re-Animator,1985,84
97240,movie,Drugstore Cowboy,Drugstore Cowboy,1989,101
106856,movie,Falling Down,Falling Down,1993,113
82427,movie,The Funhouse,The Funhouse,1981,96
17925,movie,The General,The General,1926,67
78087,movie,Piranha,Piranha,1978,94
61407,movie,The Taming of The Shrew,The Taming of the Shrew,1967,122
82817,movie,Nighthawks,Nighthawks,1981,99
55630,movie,Yojimbo,Yôjinbô,1961,110
100475,movie,Repossessed,Repossessed,1990,80
67525,movie,The Omega Man,The Omega Man,1971,98
94012,movie,Spaceballs,Spaceballs,1987,96
70608,movie,Robin Hood,Robin Hood,1973,83
48380,movie,Mister Roberts,Mister Roberts,1955,123
82484,movie,Quest for Fire,La guerre du feu,1981,100
65988,movie,Little Big Man,Little Big Man,1970,139
50371,movie,A Face in the Crowd,A Face in the Crowd,1957,126
86465,movie,Trading Places,Trading Places,1983,116
79540,movie,Meatballs,Meatballs,1979,94
87700,movie,Meatballs Part II,Meatballs Part II,1984,87
93516,movie,Meatballs III: Summer Job,Meatballs III: Summer Job,1986,96
104837,movie,Meatballs 4,Meatballs 4,1992,84
101669,movie,Dead Again,Dead Again,1991,107
105130,movie,Peter's Friends,Peter's Friends,1992,101
113416,movie,The Incredibly True Adventure of Two Girls in Love,The Incredibly True Adventure of Two Girls in Love,1995,94
83254,movie,Under the Rainbow,Under the Rainbow,1981,98
149691,movie,Anywhere But Here,Anywhere But Here,1999,114
120655,movie,Dogma,Dogma,1999,130
151137,movie,The Messenger: The Story of Joan of Arc,Joan of Arc,1999,158
190641,movie,Pokémon: The First Movie - Mewtwo Strikes Back,Gekijô-ban poketto monsutâ - Myûtsû no gyakushû,1998,96
165773,movie,Felicia's Journey,Felicia's Journey,1999,116
160620,movie,Oxygen,Oxygen,1999,92
118150,movie,Where's Marlowe?,Where's Marlowe?,1998,97
101605,movie,The Commitments,The Commitments,1991,118
34862,movie,Holiday Inn,Holiday Inn,1942,100
56197,movie,The Longest Day,The Longest Day,1962,178
105156,movie,Poison Ivy,Poison Ivy,1992,93
119908,video,Poison Ivy: The New Seduction,Poison Ivy: The New Seduction,1997,95
66473,movie,Tora! Tora! Tora!,Tora! Tora! Tora!,1970,144
95675,movie,Women on the Verge of a Nervous Breakdown,"Mujeres al borde de un ataque de ""nervios""",1988,88
84855,movie,The Verdict,The Verdict,1982,129
86856,movie,The Adventures of Buckaroo Banzai Across the 8th Dimension,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,103
94027,movie,Stand and Deliver,Stand and Deliver,1988,103
93565,movie,Moonstruck,Moonstruck,1987,102
59674,movie,The Sandpiper,The Sandpiper,1965,117
68762,movie,Jeremiah Johnson,Jeremiah Johnson,1972,108
59646,movie,Repulsion,Repulsion,1965,105
57187,movie,Irma la Douce,Irma la Douce,1963,147
164312,tvMovie,42 Up,42 Up,1998,139
165859,movie,Liberty Heights,Liberty Heights,1999,127
178737,movie,Mansfield Park,Mansfield Park,1999,112
162661,movie,Sleepy Hollow,Sleepy Hollow,1999,105
143145,movie,The World Is Not Enough,The World Is Not Enough,1999,128
185125,movie,All About My Mother,Todo sobre mi madre,1999,101
24852,movie,March of the Wooden Soldiers,Babes in Toyland,1934,77
96061,movie,Scrooged,Scrooged,1988,101
42546,movie,Harvey,Harvey,1950,104
40522,movie,Bicycle Thieves,Ladri di biciclette,1948,89
93509,movie,Matewan,Matewan,1987,135
80979,movie,Kagemusha,Kagemusha,1980,180
67411,movie,McCabe & Mrs. Miller,McCabe & Mrs. Miller,1971,120
93512,movie,Maurice,Maurice,1987,140
32551,movie,The Grapes of Wrath,The Grapes of Wrath,1940,129
50738,movie,My Man Godfrey,My Man Godfrey,1957,92
33045,movie,The Shop Around the Corner,The Shop Around the Corner,1940,99
87781,movie,The Natural,The Natural,1984,138
73692,movie,Shampoo,Shampoo,1975,110
105265,movie,A River Runs Through It,A River Runs Through It,1992,123
93010,movie,Fatal Attraction,Fatal Attraction,1987,119
89360,movie,Jagged Edge,Jagged Edge,1985,108
100680,movie,Stanley & Iris,Stanley & Iris,1990,104
95631,movie,Midnight Run,Midnight Run,1988,126
99077,movie,Awakenings,Awakenings,1990,121
99291,movie,Come See the Paradise,Come See the Paradise,1990,138
101393,movie,Backdraft,Backdraft,1991,137
101889,movie,The Fisher King,The Fisher King,1991,137
88007,movie,The River,The River,1984,124
87921,movie,Places in the Heart,Places in the Heart,1984,111
90556,movie,"'night, Mother","'night, Mother",1986,96
146675,movie,End of Days,End of Days,1999,122
120363,movie,Toy Story 2,Toy Story 2,1999,92
155711,movie,Flawless,Flawless,1999,112
134154,movie,Ride with the Devil,Ride with the Devil,1999,138
104114,movie,The Distinguished Gentleman,The Distinguished Gentleman,1992,112
172396,movie,The End of the Affair,The End of the Affair,1999,102
144715,movie,Holy Smoke,Holy Smoke,1999,115
158371,movie,Sweet and Lowdown,Sweet and Lowdown,1999,95
99165,movie,The Bonfire of the Vanities,The Bonfire of the Vanities,1990,125
10040,movie,Daddy-Long-Legs,Daddy-Long-Legs,1919,85
28950,movie,The Grand Illusion,La grande illusion,1937,113
79239,movie,The Great Santini,The Great Santini,1979,115
96171,movie,Stealing Home,Stealing Home,1988,98
100828,movie,The Two Jakes,The Two Jakes,1990,137
96328,movie,U2: Rattle and Hum,U2: Rattle and Hum,1988,99
63056,movie,Hell in the Pacific,Hell in the Pacific,1968,103
150216,movie,Cradle Will Rock,Cradle Will Rock,1999,132
205000,movie,Deuce Bigalow: Male Gigolo,Deuce Bigalow: Male Gigolo,1999,88
120689,movie,The Green Mile,The Green Mile,1999,189
124315,movie,The Cider House Rules,The Cider House Rules,1999,126
141974,movie,The War Zone,The War Zone,1999,98
67328,movie,The Last Picture Show,The Last Picture Show,1971,118
51337,movie,The 7th Voyage of Sinbad,The 7th Voyage of Sinbad,1958,88
166485,movie,Anna and the King,Anna and the King,1999,148
182789,movie,Bicentennial Man,Bicentennial Man,1999,132
164912,movie,Stuart Little,Stuart Little,1999,84
162866,movie,The Emperor and the Assassin,Jing Ke ci Qin Wang,1998,162
